TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
437077;400;2944;-42;-152;110;391;233;158;99890;0.9989;0.03497849487916736;104;0;10;7;2942528;42187;576404
439011;402;2944;-61;-152;91;393;233;160;99909;0.99909;0.03489226538981203;104;0;10;7;2942528;42291;579308
440913;404;2944;-77;-152;75;370;233;137;99925;0.99925;0.0348064600033104;104;0;10;7;2942528;42395;582212
443095;406;2944;-28;-152;124;410;233;177;99876;0.99876;0.034721075598537564;104;0;10;7;2942528;42499;585116
445062;408;2944;-71;-152;81;390;233;157;99919;0.99919;0.034636109084919646;103;0;10;7;2942528;42602;588020
447154;410;2944;-44;-152;108;385;233;152;99892;0.99892;0.03455236843340688;103;0;10;7;2942528;42705;590924
449316;412;2944;-27;-152;125;403;233;170;99875;0.99875;0.0344690317293057;103;0;10;7;2942528;42808;593828
451283;414;2944;-68;-152;84;391;233;158;99916;0.99916;0.03438609605681181;103;0;10;7;2942528;42911;596732
453363;416;2944;-28;-152;124;379;233;146;99876;0.99876;0.03430355852811633;102;0;10;7;2942528;43013;599636
455477;418;2944;-41;-152;111;362;233;129;99889;0.99889;0.034222211889428776;102;0;10;7;2942528;43115;602540
457677;420;2944;-37;-152;115;418;233;185;99885;0.99885;0.03414125014496115;102;0;10;7;2942528;43217;605444
459711;422;2944;-55;-152;97;390;233;157;99903;0.99903;0.034060670569451834;102;0;10;7;2942528;43319;608348
461843;424;2944;-42;-152;110;377;233;144;99890;0.9989;0.03398047046330709;101;0;10;7;2942528;43420;611252
463827;426;2944;-25;-152;127;306;233;73;99873;0.99873;0.03390142791340396;101;0;10;7;2942528;43521;614156
465716;428;2944;-70;-152;82;303;233;70;99918;0.99918;0.03382275223455344;101;0;10;7;2942528;43622;617060
467727;430;2944;-68;-152;84;388;233;155;99916;0.99916;0.03374444087845582;101;0;10;7;2942528;43723;619964
469722;432;2944;-68;-152;84;381;233;148;99916;0.99916;0.033666491320357705;100;0;10;7;2942528;43823;622868
471694;434;2944;-56;-152;96;344;233;111;99904;0.99904;0.03358966752618488;100;0;10;7;2942528;43923;625772
473628;436;2944;-67;-152;85;375;233;142;99915;0.99915;0.03351319354324613;100;0;10;7;2942528;44023;628676
475504;438;2944;-72;-152;80;369;233;136;99920;0.9992;0.03343706698771097;100;0;10;7;2942528;44123;631580
477385;440;2944;-34;-152;118;369;233;136;99882;0.99882;0.03336128549735965;99;0;10;7;2942528;44222;634484
479262;442;2944;-89;-152;63;362;233;129;99937;0.99937;0.03328659943014789;99;0;10;7;2942528;44321;637388
481300;444;2944;-45;-152;107;388;233;155;99893;0.99893;0.03321224701608718;99;0;10;7;2942528;44420;640292
483326;446;2944;-30;-152;122;387;233;154;99878;0.99878;0.03313822602431337;99;0;10;7;2942528;44519;643196
485437;448;2944;-3;-152;149;360;233;127;99851;0.99851;0.03306453424380602;99;0;10;7;2942528;44618;646100
487561;450;2944;-33;-152;119;372;233;139;99881;0.99881;0.03299116948316823;98;0;10;7;2942528;44716;649004
489746;452;2944;2;-152;154;366;233;133;99846;0.99846;0.03291886573038733;98;0;10;7;2942528;44814;651908
